account_id,posted_date,amount,currency,raw_descriptor,type,source_file,true_merchant,true_category
1,2025-11-07,-47.97,USD,CVS 91815 SEATTLE WA,purchase,synthetic_2025_11.csv,CVS Pharmacy,health
1,2025-11-08,-6.41,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-08,-82.23,USD,TARGET T-2056 CHICAGO IL,purchase,synthetic_2025_11.csv,Target,shopping
1,2025-11-08,-37.09,USD,UBER *TRIP 1108,purchase,synthetic_2025_11.csv,Uber,transport
1,2025-11-09,-18.31,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-09,-11.99,USD,SPOTIFY P0087113 NEW YORK NY,purchase,synthetic_2025_11.csv,Spotify,subscriptions
1,2025-11-09,-29.64,USD,WHOLEFDS DENVER #49965,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-10,2350.0,USD,ACME CORP DIRECT DEP PPD ID:11D6A1MLX,income,synthetic_2025_11.csv,Acme Corp Payroll,income
1,2025-11-10,-9.21,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-10,-21.98,USD,UBER *TRIP 1110,purchase,synthetic_2025_11.csv,Uber,transport
1,2025-11-11,-89.88,USD,TRADER JOES #67334 QPS BOSTON,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-12,-27.78,USD,TARGET T-42728 DENVER CO,purchase,synthetic_2025_11.csv,Target,shopping
1,2025-11-12,-13.87,USD,UBER *TRIP 1112,purchase,synthetic_2025_11.csv,Uber,transport
1,2025-11-13,-74.85,USD,AMZN Mktp US*VRDFVTL9T,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-13,-19.8,USD,CHIPOTLE 28467 BOSTON MA,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-13,-59.94,USD,WHOLEFDS PORTLAND #50402,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-13,-59.51,USD,WHOLEFDS SEATTLE #96809,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-14,-8.12,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-14,-21.18,USD,CHIPOTLE 13834 CHICAGO IL,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-14,-49.27,USD,SHELL OIL 00062351 CHICAGO IL,purchase,synthetic_2025_11.csv,Shell,transport
1,2025-11-15,16.44,USD,AMAZON.COM*SEBK38625 RETURN,refund,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-15,-81.27,USD,TRADER JOE'S #95951 BOSTON MA,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-16,-68.44,USD,AMAZON.COM*6SYHFX34W AMZN.COM/BILL,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-16,-112.15,USD,AMZN Mktp US*AW00GEMCS,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-16,-139.01,USD,AMAZON.COM*NQ41JPTCG AMZN.COM/BILL,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-16,-14.27,USD,CHIPOTLE 0766 SEATTLE WA,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-16,-15.49,USD,NETFLIX.COM BOSTON MA,purchase,synthetic_2025_11.csv,Netflix,subscriptions
1,2025-11-16,-37.82,USD,SHELL SERVICE STATION #62290,purchase,synthetic_2025_11.csv,Shell,transport
1,2025-11-16,-68.41,USD,TARGET.COM * 4HYWQJVPU,purchase,synthetic_2025_11.csv,Target,shopping
1,2025-11-17,-103.97,USD,AMAZON.COM*7LSJ1DCA8 AMZN.COM/BILL,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-17,-13.3,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-19,-5.8,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-19,-7.42,USD,SQ *BLUE BOTTLE COFFEE DENVER,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-19,-4.64,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-19,-90.63,USD,TRADER JOE'S #62976 DENVER CO,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-19,-34.01,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2025_11.csv,Uber,transport
1,2025-11-21,-25.86,USD,AMC ONLINE WANCCC2E3,purchase,synthetic_2025_11.csv,AMC Theatres,entertainment
1,2025-11-21,-128.79,USD,AMZN Mktp US*BXL5WBHUT,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-21,-583.77,USD,DELTA AIR LINES 1121,purchase,synthetic_2025_11.csv,Delta Air Lines,travel
1,2025-11-21,-45.05,USD,TRADER JOE'S #8699 BOSTON MA,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-21,-38.28,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2025_11.csv,Uber,transport
1,2025-11-23,-6.22,USD,SQ *BLUE BOTTLE COFFEE SEATTLE,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-23,-400.0,USD,ONLINE TRANSFER TO SAV 2CCCR9FST,transfer,synthetic_2025_11.csv,Savings Transfer,transfer
1,2025-11-23,-21.52,USD,TRADER JOES #66183 QPS DENVER,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-24,2350.0,USD,ACME CORP DIRECT DEP PPD ID:MR9JA87VQ,income,synthetic_2025_11.csv,Acme Corp Payroll,income
1,2025-11-24,-22.99,USD,ADOBE INC. 408-536-6000 CA,purchase,synthetic_2025_11.csv,Adobe,subscriptions
1,2025-11-24,-8.42,USD,SQ *BLUE BOTTLE COFFEE DENVER,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-24,-79.0,USD,COMCAST CABLE COMM SEATTLE,purchase,synthetic_2025_11.csv,Comcast,utilities
1,2025-11-25,-49.6,USD,AMAZON.COM*P7JMX06HT AMZN.COM/BILL,purchase,synthetic_2025_11.csv,Amazon,shopping
1,2025-11-25,-15.92,USD,CHIPOTLE 76197 BOSTON MA,purchase,synthetic_2025_11.csv,Chipotle,dining
1,2025-11-25,-120.71,USD,WHOLEFDS DENVER #37878,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-26,-1450.0,USD,GREENLINE APTS RENT 1126,purchase,synthetic_2025_11.csv,Greenline Apartments,rent
1,2025-11-26,-60.19,USD,TRADER JOE'S #18138 PORTLAND OR,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-27,-23.59,USD,AMC #61769 AUSTIN TX,purchase,synthetic_2025_11.csv,AMC Theatres,entertainment
1,2025-11-27,-7.74,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-27,-7.36,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2025_11.csv,Blue Bottle Coffee,coffee
1,2025-11-27,-63.33,USD,TRADER JOE'S #79856 AUSTIN TX,purchase,synthetic_2025_11.csv,Trader Joe's,groceries
1,2025-11-28,-39.89,USD,SHELL OIL 00072305 CHICAGO IL,purchase,synthetic_2025_11.csv,Shell,transport
1,2025-11-28,-39.41,USD,SHELL OIL 00070150 BOSTON MA,purchase,synthetic_2025_11.csv,Shell,transport
1,2025-11-28,-49.66,USD,WHOLEFDS SEATTLE #77544,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-28,-49.73,USD,WHOLEFDS DENVER #75792,purchase,synthetic_2025_11.csv,Whole Foods,groceries
1,2025-11-29,-40.86,USD,CVS/PHARMACY #11238 DENVER,purchase,synthetic_2025_11.csv,CVS Pharmacy,health
1,2025-11-29,-22.59,USD,CVS 88775 CHICAGO IL,purchase,synthetic_2025_11.csv,CVS Pharmacy,health
1,2025-11-30,-24.99,USD,PLANET FIT #61722 CHICAGO IL,purchase,synthetic_2025_11.csv,Planet Fitness,health
1,2025-12-01,-81.75,USD,TARGET.COM * GWEL27H88,purchase,synthetic_2025_12.csv,Target,shopping
1,2025-12-01,-24.33,USD,TRADER JOES #72042 QPS DENVER,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-02,-37.15,USD,UBER *TRIP 1202,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-03,-4.45,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-03,-21.22,USD,TST* CHIPOTLE - AUSTIN,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-03,-107.65,USD,TARGET T-33298 CHICAGO IL,purchase,synthetic_2025_12.csv,Target,shopping
1,2025-12-03,-36.47,USD,WHOLE FOODS MKT DENVER CO 1203,purchase,synthetic_2025_12.csv,Whole Foods,groceries
1,2025-12-04,-30.81,USD,AMC ONLINE GLY4Q0FEJ,purchase,synthetic_2025_12.csv,AMC Theatres,entertainment
1,2025-12-04,-92.52,USD,AMAZON.COM*MJ584Y63K AMZN.COM/BILL,purchase,synthetic_2025_12.csv,Amazon,shopping
1,2025-12-04,-5.3,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-04,-22.72,USD,CHIPOTLE 3492 CHICAGO IL,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-04,-23.33,USD,UBER *TRIP 1204,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-05,-26.1,USD,AMC #95923 DENVER CO,purchase,synthetic_2025_12.csv,AMC Theatres,entertainment
1,2025-12-05,-163.44,USD,MARRIOTT AUSTIN TX,purchase,synthetic_2025_12.csv,Marriott,travel
1,2025-12-05,-37.48,USD,UBER *TRIP 1205,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-06,-137.3,USD,TARGET.COM * LXUW5CZ77,purchase,synthetic_2025_12.csv,Target,shopping
1,2025-12-06,-41.09,USD,TRADER JOES #19060 QPS CHICAGO,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-07,-22.32,USD,TRADER JOE'S #44086 DENVER CO,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-08,2350.0,USD,ACME CORP DIRECT DEP PPD ID:JJJD13L59,income,synthetic_2025_12.csv,Acme Corp Payroll,income
1,2025-12-08,-11.99,USD,SPOTIFY P0074874 NEW YORK NY,purchase,synthetic_2025_12.csv,Spotify,subscriptions
1,2025-12-08,-32.01,USD,UBER *TRIP 1208,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-09,-16.84,USD,AMC #92737 PORTLAND OR,purchase,synthetic_2025_12.csv,AMC Theatres,entertainment
1,2025-12-09,-8.91,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-10,-5.83,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-10,-12.61,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-11,-7.87,USD,SQ *BLUE BOTTLE BOSTON MA,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-11,-481.48,USD,DELTA AIR A7LHBV7XX ATLANTA GA,purchase,synthetic_2025_12.csv,Delta Air Lines,travel
1,2025-12-12,-9.35,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-13,-21.49,USD,CVS 50794 PORTLAND OR,purchase,synthetic_2025_12.csv,CVS Pharmacy,health
1,2025-12-13,-14.13,USD,TST* CHIPOTLE - BOSTON,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-13,-47.88,USD,TRADER JOES #42251 QPS DENVER,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-14,-6.51,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-14,-7.97,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-14,-66.35,USD,TRADER JOES #39174 QPS BOSTON,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-15,-6.85,USD,SQ *BLUE BOTTLE COFFEE AUSTIN,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-15,-9.03,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-15,-9.36,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-15,-60.64,USD,SHELL OIL 00051624 BOSTON MA,purchase,synthetic_2025_12.csv,Shell,transport
1,2025-12-15,-78.21,USD,WHOLEFDS BOSTON #77648,purchase,synthetic_2025_12.csv,Whole Foods,groceries
1,2025-12-16,-82.77,USD,TRADER JOE'S #53502 BOSTON MA,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-16,-94.29,USD,WHOLE FOODS MKT DENVER CO 1216,purchase,synthetic_2025_12.csv,Whole Foods,groceries
1,2025-12-17,-14.81,USD,CVS 49438 SEATTLE WA,purchase,synthetic_2025_12.csv,CVS Pharmacy,health
1,2025-12-17,-21.6,USD,TST* CHIPOTLE - AUSTIN,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-17,-15.49,USD,NETFLIX *MONTHLY,purchase,synthetic_2025_12.csv,Netflix,subscriptions
1,2025-12-18,-173.86,USD,AMAZON.COM*7DYX1ZEBQ AMZN.COM/BILL,purchase,synthetic_2025_12.csv,Amazon,shopping
1,2025-12-19,-7.97,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-19,-7.43,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2025_12.csv,Blue Bottle Coffee,coffee
1,2025-12-19,-13.48,USD,TST* CHIPOTLE - BOSTON,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-21,-11.35,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2025_12.csv,Chipotle,dining
1,2025-12-22,-72.06,USD,CVS/PHARMACY #20536 BOSTON,purchase,synthetic_2025_12.csv,CVS Pharmacy,health
1,2025-12-23,2350.0,USD,ACME CORP DIRECT DEP PPD ID:58XFK2ZMG,income,synthetic_2025_12.csv,Acme Corp Payroll,income
1,2025-12-23,-79.0,USD,COMCAST *XFINITY 1223,purchase,synthetic_2025_12.csv,Comcast,utilities
1,2025-12-23,-400.0,USD,ONLINE TRANSFER TO SAV ZN1US57QW,transfer,synthetic_2025_12.csv,Savings Transfer,transfer
1,2025-12-23,-13.01,USD,UBER *TRIP 1223,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-25,-22.99,USD,ADOBE INC. 408-536-6000 CA,purchase,synthetic_2025_12.csv,Adobe,subscriptions
1,2025-12-25,-44.78,USD,AMAZON.COM*N5XCJ5QNR AMZN.COM/BILL,purchase,synthetic_2025_12.csv,Amazon,shopping
1,2025-12-26,-59.9,USD,AMAZON.COM*REYK0M43T AMZN.COM/BILL,purchase,synthetic_2025_12.csv,Amazon,shopping
1,2025-12-26,-93.78,USD,TRADER JOES #10012 QPS DENVER,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-27,-1450.0,USD,GREENLINE APTS RENT 1227,purchase,synthetic_2025_12.csv,Greenline Apartments,rent
1,2025-12-27,-83.46,USD,TRADER JOES #10489 QPS BOSTON,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-27,-75.1,USD,TRADER JOES #2340 QPS BOSTON,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-27,-15.48,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2025_12.csv,Uber,transport
1,2025-12-28,38.9,USD,AMAZON.COM*T4N28LPWM RETURN,refund,synthetic_2025_12.csv,Amazon,shopping
1,2025-12-28,-49.93,USD,SHELL OIL 00049432 PORTLAND OR,purchase,synthetic_2025_12.csv,Shell,transport
1,2025-12-29,-64.02,USD,TRADER JOES #26792 QPS PORTLAND,purchase,synthetic_2025_12.csv,Trader Joe's,groceries
1,2025-12-30,-86.96,USD,TARGET T-1441 CHICAGO IL,purchase,synthetic_2025_12.csv,Target,shopping
1,2025-12-31,-24.99,USD,PLANET FIT #52475 BOSTON MA,purchase,synthetic_2025_12.csv,Planet Fitness,health
1,2026-01-01,-22.82,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-02,-22.76,USD,AMC #67233 PORTLAND OR,purchase,synthetic_2026_01.csv,AMC Theatres,entertainment
1,2026-01-02,-74.01,USD,TRADER JOES #77305 QPS AUSTIN,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-03,-67.84,USD,TRADER JOE'S #53203 AUSTIN TX,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-03,-15.96,USD,UBER *TRIP 0103,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-04,38.24,USD,AMZN Mktp US*PQWKYH1KU REFUND,refund,synthetic_2026_01.csv,Amazon,shopping
1,2026-01-04,-29.26,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-05,2350.0,USD,ACME CORP DIRECT DEP PPD ID:VTHHB8S13,income,synthetic_2026_01.csv,Acme Corp Payroll,income
1,2026-01-05,-8.89,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-05,-126.98,USD,WHOLE FOODS MKT DENVER CO 0105,purchase,synthetic_2026_01.csv,Whole Foods,groceries
1,2026-01-07,-37.76,USD,AMAZON.COM*3EWBJT2DX AMZN.COM/BILL,purchase,synthetic_2026_01.csv,Amazon,shopping
1,2026-01-07,-47.67,USD,SHELL OIL 00086883 BOSTON MA,purchase,synthetic_2026_01.csv,Shell,transport
1,2026-01-07,-28.6,USD,SHELL OIL 00068426 SEATTLE WA,purchase,synthetic_2026_01.csv,Shell,transport
1,2026-01-07,-41.39,USD,UBER *TRIP 0107,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-08,-7.45,USD,SQ *BLUE BOTTLE AUSTIN TX,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-08,-21.46,USD,CHIPOTLE 32987 PORTLAND OR,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-08,-11.99,USD,PAYPAL *SPOTIFY USA,purchase,synthetic_2026_01.csv,Spotify,subscriptions
1,2026-01-08,-119.61,USD,WHOLE FOODS MKT DENVER CO 0108,purchase,synthetic_2026_01.csv,Whole Foods,groceries
1,2026-01-09,-4.93,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-09,-123.73,USD,WHOLEFDS SEATTLE #93235,purchase,synthetic_2026_01.csv,Whole Foods,groceries
1,2026-01-11,-9.34,USD,SQ *BLUE BOTTLE COFFEE DENVER,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-11,-18.24,USD,CHIPOTLE 12296 AUSTIN TX,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-11,-119.31,USD,WHOLEFDS CHICAGO #31428,purchase,synthetic_2026_01.csv,Whole Foods,groceries
1,2026-01-12,-163.48,USD,AMZN Mktp US*0GBXER7KD,purchase,synthetic_2026_01.csv,Amazon,shopping
1,2026-01-12,-20.36,USD,TARGET.COM * 17356HY06,purchase,synthetic_2026_01.csv,Target,shopping
1,2026-01-12,-53.05,USD,TRADER JOES #5994 QPS CHICAGO,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-14,-9.49,USD,SQ *BLUE BOTTLE PORTLAND OR,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-14,-6.5,USD,SQ *BLUE BOTTLE DENVER CO,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-14,-88.7,USD,TRADER JOE'S #28559 AUSTIN TX,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-14,-16.51,USD,UBER *TRIP 0114,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-15,-114.83,USD,AMZN Mktp US*CQJADSX92,purchase,synthetic_2026_01.csv,Amazon,shopping
1,2026-01-15,-5.29,USD,SQ *BLUE BOTTLE COFFEE BOSTON,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-15,-15.49,USD,NETFLIX.COM PORTLAND OR,purchase,synthetic_2026_01.csv,Netflix,subscriptions
1,2026-01-17,-20.25,USD,TST* CHIPOTLE - BOSTON,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-17,-62.73,USD,TRADER JOE'S #92375 AUSTIN TX,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-18,-3.11,USD,ATM FEE CHICAGO IL,fee,synthetic_2026_01.csv,Bank Fee,fees
1,2026-01-18,-128.57,USD,TARGET.COM * NR9GF295Z,purchase,synthetic_2026_01.csv,Target,shopping
1,2026-01-18,-61.49,USD,TRADER JOES #89243 QPS CHICAGO,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-18,-19.16,USD,UBER *TRIP 0118,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-19,2350.0,USD,ACME CORP DIRECT DEP PPD ID:1PP19N84E,income,synthetic_2026_01.csv,Acme Corp Payroll,income
1,2026-01-19,-5.96,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-21,-52.25,USD,TARGET.COM * CES8KK82T,purchase,synthetic_2026_01.csv,Target,shopping
1,2026-01-21,-102.97,USD,TARGET T-52794 CHICAGO IL,purchase,synthetic_2026_01.csv,Target,shopping
1,2026-01-22,-19.54,USD,UBER *TRIP 0122,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-23,-78.09,USD,CVS 25341 PORTLAND OR,purchase,synthetic_2026_01.csv,CVS Pharmacy,health
1,2026-01-23,-79.0,USD,COMCAST CABLE COMM BOSTON,purchase,synthetic_2026_01.csv,Comcast,utilities
1,2026-01-23,-400.0,USD,ONLINE TRANSFER TO SAV R762ZRUDG,transfer,synthetic_2026_01.csv,Savings Transfer,transfer
1,2026-01-24,-134.08,USD,AMAZON.COM*2MSZ9Q35H AMZN.COM/BILL,purchase,synthetic_2026_01.csv,Amazon,shopping
1,2026-01-24,-7.75,USD,SQ *BLUE BOTTLE DENVER CO,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-24,-47.76,USD,CVS/PHARMACY #66457 PORTLAND,purchase,synthetic_2026_01.csv,CVS Pharmacy,health
1,2026-01-25,-22.99,USD,ADOBE *CREATIVE CLD,purchase,synthetic_2026_01.csv,Adobe,subscriptions
1,2026-01-25,-7.21,USD,SQ *BLUE BOTTLE COFFEE PORTLAND,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-25,-4.96,USD,SQ *BLUE BOTTLE CHICAGO IL,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-25,-615.6,USD,DELTA AIR LINES 0125,purchase,synthetic_2026_01.csv,Delta Air Lines,travel
1,2026-01-26,-14.82,USD,CHIPOTLE 51340 PORTLAND OR,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-26,-42.49,USD,SHELL OIL 00090872 SEATTLE WA,purchase,synthetic_2026_01.csv,Shell,transport
1,2026-01-26,-25.04,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-27,-1450.0,USD,GREENLINE APTS RENT 0127,purchase,synthetic_2026_01.csv,Greenline Apartments,rent
1,2026-01-27,-41.89,USD,TRADER JOES #23976 QPS CHICAGO,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-01-28,-11.27,USD,TST* CHIPOTLE - SEATTLE,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-30,-36.12,USD,AMC ONLINE 8VANWZFJF,purchase,synthetic_2026_01.csv,AMC Theatres,entertainment
1,2026-01-30,-24.99,USD,PLANET FIT #80066 PORTLAND OR,purchase,synthetic_2026_01.csv,Planet Fitness,health
1,2026-01-30,-11.78,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_01.csv,Uber,transport
1,2026-01-31,-5.64,USD,SQ *BLUE BOTTLE SEATTLE WA,purchase,synthetic_2026_01.csv,Blue Bottle Coffee,coffee
1,2026-01-31,-16.39,USD,CHIPOTLE 5732 SEATTLE WA,purchase,synthetic_2026_01.csv,Chipotle,dining
1,2026-01-31,-53.02,USD,SHELL OIL 00039592 BOSTON MA,purchase,synthetic_2026_01.csv,Shell,transport
1,2026-01-31,-70.05,USD,TRADER JOE'S #50965 PORTLAND OR,purchase,synthetic_2026_01.csv,Trader Joe's,groceries
1,2026-02-01,-77.41,USD,CVS/PHARMACY #03080 BOSTON,purchase,synthetic_2026_02.csv,CVS Pharmacy,health
1,2026-02-01,-20.56,USD,CHIPOTLE 52720 BOSTON MA,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-02,2350.0,USD,ACME CORP DIRECT DEP PPD ID:8UC9ZJTGZ,income,synthetic_2026_02.csv,Acme Corp Payroll,income
1,2026-02-02,-31.13,USD,AMZN Mktp US*C538PNN6W,purchase,synthetic_2026_02.csv,Amazon,shopping
1,2026-02-02,-40.87,USD,SHELL OIL 00040814 CHICAGO IL,purchase,synthetic_2026_02.csv,Shell,transport
1,2026-02-02,-110.87,USD,WHOLE FOODS MKT AUSTIN TX 0202,purchase,synthetic_2026_02.csv,Whole Foods,groceries
1,2026-02-03,-26.95,USD,CVS/PHARMACY #86582 PORTLAND,purchase,synthetic_2026_02.csv,CVS Pharmacy,health
1,2026-02-03,-12.24,USD,CHIPOTLE 53636 DENVER CO,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-04,-33.72,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-05,-14.19,USD,CHIPOTLE 24230 DENVER CO,purchase,synthetic_2026_02.csv,Chipotle,dining
1,2026-02-05,-48.95,USD,TRADER JOE'S #37219 BOSTON MA,purchase,synthetic_2026_02.csv,Trader Joe's,groceries
1,2026-02-06,-6.88,USD,SQ *BLUE BOTTLE BOSTON MA,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-06,-7.11,USD,SQ *BLUE BOTTLE COFFEE CHICAGO,purchase,synthetic_2026_02.csv,Blue Bottle Coffee,coffee
1,2026-02-06,-11.99,USD,SPOTIFY P0060132 NEW YORK NY,purchase,synthetic_2026_02.csv,Spotify,subscriptions
1,2026-02-06,-30.7,USD,UBER TRIP HELP.UBER.COM,purchase,synthetic_2026_02.csv,Uber,transport
1,2026-02-07,-2.98,USD,ATM FEE AUSTIN TX,fee,synthetic_2026_02.csv,Bank Fee,fees
